Username,Create time,Teks
GunRomli,Sun Feb 23 05:54:20 +0000 2025,Prof Todung Mulya Lubis: Indonesia Gelap dalam Penegakan Hukum Penahanan Sekjen PDI Perjuangan Hasto Kristiyanto padahal sudah mengajukan Praperadilan kembali hakim sudah ditunjuk undangan sidang sudah akan dimulai 3 Maret adalah bukti disrecpect of the law yg dilakukan KPK. https://t.co/zPtMdQPVOf
BebySoSweet,Fri Feb 28 05:34:30 +0000 2025,Emas dipalsukan Bensin dipalsukan Pupuk dipalsukan Uang dipalsukan Hasil KPU dipalsukan Ijazah juga dipalsukan. Masihkah menyangkali #IndonesiaGelap ...? https://t.co/2OdoJ7dbLc
Boediantar4,Thu Feb 27 14:08:53 +0000 2025,Sudah MONOPOLI DIKORUPSI LAGI.. Benar-benar #IndonesiaGelap Sementara itu kasus-kasus PSN Pagar Laut Pik2 Rempang Morowali...dan Danantara sementara NYINGKIR oleh Pertamax OPLOSAN Apalagi #AdiliJokowi dan #MakzulkanFufufafa https://t.co/kdh8XYKupB
Majelis_Ruhani,Tue Feb 25 05:05:19 +0000 2025,Kenapa Indonesia gelap? Indikator nya jelas. Meskipun Indonesia kaya akan Natural Resources memiliki juga Human Resources yang juga besar Indonesia dianggap tidak dapat dipercaya oleh investor luar negeri akibat leadership yg gagal menciptakan iklim investasi yang baik. https://t.co/Y1faeGQzYw
liaasister,Fri Feb 21 21:34:00 +0000 2025,Di kasih calon pemimpin yang mau memiskinkan koruptor kok malah pilih pemimpin yang teriak Hidup Jokowi . Sebagian Rakyat konoha memang aneh #Indonesiagelap #IndonesiaGelap2025 #AdiliJokowi https://t.co/UkXvkRb4fj
AntoniusCDN,Wed Feb 26 20:19:02 +0000 2025,Ternyata Rakyat membayari gaji tinggi pejabat anak Pertamina hanya utk melakukan tindak pidana korupsi... MIRIS... #PertaminaSarangKoruptor #pertalite #PertamaxOplosan #PertamaxPertalite #IndonesiaGelap @narkosun @KangManto123 @WagimanDeep212_ https://t.co/M5y2gfzmiR
KangManto123,Mon Feb 24 10:36:55 +0000 2025,Luhut Wowo dan Wiwi itu satu guru satu ilmu. Sein kanan belok kiri. #IndonesiaGelap https://t.co/Mo5btNJCXA
PngAdilnR4kyt,Thu Feb 27 11:34:28 +0000 2025,MEDIA DIBUNGKAM... MUSIC JUGA DIBUNGKAM... CNN INDONESIA BAGIAN DARI KEKUASAAN... CNN DINILAI FRAMING AKSI DEMO INDONESIA GELAP...‼️ #JokowiPredatorKorup #JokowiPredatorKorup 🆘🆗 https://t.co/7Lmst8kT1L
DS_yantie,Sat Feb 22 00:27:38 +0000 2025,Kata kata yang epic di aksi #IndonesiaGelap kemarin. CC pak @prabowo https://t.co/F04CBgT3OH
tempodotco,Sun Feb 23 10:02:24 +0000 2025,Idealisme adalah kemewahan terakhir yang dimiliki para pemuda. Para mahasiswa yang turun ke jalan dalam aksi massa Indonesia Gelap mungkin tak ingat kata-kata Tan Malaka ini. Mereka hanya mempraktikkannya merespons keadaan yang makin tak menentu. Kebijakan Prabowo yang kian https://t.co/lxxmyGfkRK
tanyakanrl,Fri Feb 21 07:40:15 +0000 2025, pembakaran buku sudah pembatasan penayangan film sudah pelarangan pameran lukisan sudah penahanan penampilan teater sudah penarikan lagu sudah next apalagi? perkumpulan dibungkam? Indonesia Gelap https://t.co/3EfrnbSyez
IDNTimes,Fri Feb 21 09:23:28 +0000 2025,Lagu Bayar Bayar Bayar milik band #Sukatani terdengar dinyanyikan di depan para peserta aksi #IndonesiaGelap yang berlangsung di area Patung Kuda pada Jumat (21/2). #IDNTimesNews https://t.co/9qRPH3H4vm https://t.co/PArpb6UUia
Y_Radianto,Fri Feb 28 12:54:00 +0000 2025,Akhirnya Pertamina terkapar di negeri sendiri. #IndonesiaGelap #KaburAjaDulu https://t.co/JlKZ6wNceW
liaasister,Thu Feb 27 03:08:08 +0000 2025,Kenapa sih hal sekecil itu harus bohong? #IndonesiaGelap https://t.co/VQIzo1CgIf
ommi_siregar,Mon Feb 24 14:30:45 +0000 2025,Speechless.... ‍️ Dmn2 PHK.. Kalian dgn bangga bikin Danantara... Korupsi merajalela KPK tak berguna... Si Firli apa kabarnya.? Indonesia gelap n suram itu nyata!! https://t.co/7tJkqYz9Db
tempodotco,Sat Feb 22 06:20:04 +0000 2025,Demo Indonesia Gelap Organik Atau Ditunggangi? Aksi unjuk rasa mahasiswa sepekan terakhir dituding ditunggangi oleh partai politik. Penelusuran Tempo menunjukkan mahasiswa bergerak secara organik. Simak selengkapnya Program Bocor Alus Politik di Channel Youtube Tempodotco dan https://t.co/A8FjtovXiP
Metro_TV,Wed Feb 26 09:18:53 +0000 2025,Presiden Prabowo Subianto merespons adanya gerakan aksi Indonesia Gelap yang dilakukan sejumlah elemen masyarakat dan mahasiswa. Presiden Prabowo justru mempertanyakan maksud situasi gelap di Indonesia. Menurut Prabowo Indonesia dalam kondisi yang baik. Bahkan ada prediksi https://t.co/Oh4l7Fotut
Roebanie,Fri Feb 21 11:42:32 +0000 2025,Ubur-ubur ikan lele. Kang Deddy menyala lee! Beda banget dah! Tapi pidatonya ah sudahlah yg paham pasti tersentuh hatinya....keren pokoknya. ___ Patung Kuda #UGDarurat #IndonesiaGelap lipstick istri sah PDIP. https://t.co/EeBmnaiCHS
barengwarga,Thu Feb 20 03:30:14 +0000 2025,Info dari kawan kawan di jogja #IndonesiaGelap https://t.co/yK4p35YQjw
barengwarga,Thu Feb 20 09:46:08 +0000 2025,Agak berat program #AwasiMBG kami harus berhenti sejenak karena selain MBG terlalu banyak kebijakan aneh di republik ini. #IndonesiaGelap https://t.co/PYmqSnK2Ht
tempodotco,Wed Feb 26 04:38:58 +0000 2025,Presiden Prabowo Subianto menyinggung jargon Indonesia Gelap yang selama sepekan terakhir ini disuarakan oleh ribuan mahasiswa dari berbagai daerah di Tanah Air. Ia menyindir hal itu saat berbicara di penutupan Kongres Partai Demokrat. ⁣ #TempoVideo https://t.co/XkV40FqoZh
RidsMaulana,Sun Feb 23 01:17:13 +0000 2025,Sbg jurnalis sy hnya bs mmpersembahkn karya spt ini utk dukungan moril ke Sukatani Yuk dbeli koran Jawa Pos hari ini Kliping jadikan poster brsanding dgn poster2 lainnya saat aksi #IndonesiaGelap Saatnya mnggunakn 'Kata-Kata Sebagai Senjata' https://t.co/t8LJm4EQM9
ArdieSuhardi321,Thu Feb 27 11:26:34 +0000 2025,INDONESIA TAMBAH SURAM INDONESIA SEMAKIN GELAP... APRESIASI BUAT IBU-IBU YANG MEMBERIKAN CEMILAN GRATIS UNTUK PENDEMO YANG MEMPERJUANGKAN KEADILAN....‼️ #JokowiPredatorKorup #JokowiPredatorKorup 🆘🆗 https://t.co/O8ZO2PZzaX
M45Broo_,Thu Feb 27 07:09:22 +0000 2025,Indonesia gelap apa Indonesia terang nih gaes...? https://t.co/AwbSMgDARc
larikcahaya,Fri Feb 21 03:55:04 +0000 2025,Dibuka lowongan kerja. Posisi: rakyat #IndonesiaGelap. https://t.co/ofHb6HNtIG
ilhampid,Thu Feb 20 10:12:45 +0000 2025,Aksi #IndonesiaGelap di papua gabungan masyarakat mahasiswa anak SMP dan SMA bahkan anak SD pun ikut terlibat Polisi gunakan pendekatan senjata api saat bubarkan massa Heh ..?? Ndasmu mikir pora .? Demo adalah Hak tidak ada batasan usia Periode 2025-2030 gelap kebijakan https://t.co/m29XCMjeUU
neVerAl0nely,Mon Feb 24 11:18:41 +0000 2025,MAKASAR 24.02.25 Aksi Indonesia gelap mahasiswa masih berlangsung malam ini di Jalan Urip Sumoahrjo https://t.co/ymSWdjYoet
Yurissa_Samosir,Tue Feb 25 23:47:10 +0000 2025,@democrazymedia Tahu gak Pak @prabowo apa yg di maksud indonesia gelap yaitu : 1. masih banyak rakyat yg pengangguran 2.banyak korupsi yang belum bisa di atasi 3 Pendidikan Masih Mahal dulu Juga Mulyono bilang Indonesia Meroket tapi Faktanya Sembako Masih Mahal gak usah OMON -OMON pak ! https://t.co/xK65fpPgLJ
tilehopper,Sat Feb 22 11:13:26 +0000 2025,Okay gue udah abis baca 39 artikelnya. Ini pendapat gue atas framing CNN. Nyaris semua pemberitaan demo #IndonesiaGelap di luar Jakarta framingnya negatif. Dan dari 39 artikel CNN Indonesia belum merilis satupun yang fokus pada poin tuntutan dari juru bicara aksi atau massa. https://t.co/z3mltJcshL
S4N_W1B1,Sat Feb 22 05:15:52 +0000 2025,BANDUNG MEMANAS - Demo Aksi Mahasiswa Indonesia Gelap di Bandung Bener2 Seru &amp; Kereeen. - Ayo Semangat Adhek2 Mahasiswa 🇲🇨🇲🇨 - #AdiliJokowiHargaMati #IndonesiaGelap2025 #Ndasmu #SampaiMenang https://t.co/hPIHlFijnw
ArdieSuhardi321,Tue Feb 25 11:04:11 +0000 2025,TIDAK ADA KATA CAPEK UNTUK MEMAKZULKAN PRABOWO GIBRAN... PEREMPUAN INI NEKAT MEMAKI ORABOWO DI DEPAN ISTANA NEGARA DALAM AKSI DEMO INDONESIA GELAP....‼️ #DanantaraKonspirasiJahat #DanantaraKonspirasiJahat 🆘🆗 https://t.co/NWI0za92XC
MARQUEZ__93,Fri Feb 21 14:11:42 +0000 2025,Demo Indonesia Gelap Mahasiswa Hingga Malam Ini Bertahan Di Patung Kuda Ayo Mahasiswa Jangan Kendor Negeri Ini Berada Di Atas Pundak Kalian 🇮🇩🇮🇩 https://t.co/vCqY1CLRyl
Ndrewstjan,Wed Feb 26 18:37:44 +0000 2025,Barusan dapat informasi soal kondisi jepang. Ternyata kondisi ekonomi di jepang juga gelap malah lebih gelap dri indonesia kalau soal inflasi. Harga berasnya sangat menyeramkan bulan ini
Y_Radianto,Wed Feb 26 12:08:00 +0000 2025,Budi Arie kesayangan Mulyono nyata sekali bahwa dia bukan agen gas melon.. #IndonesiaGelap #KaburAjaDulu https://t.co/qGmQ2fvQS4
BBCIndonesia,Mon Feb 17 12:14:35 +0000 2025,Menurut BEM Universitas Indonesia aksi #IndonesiaGelap muncul karena banyak kebijakan ugal-ugalan nirsubstansi yang menyebabkan penderitaan rakyat terus berlanjut . https://t.co/bbqEFzDYeC
barengwarga,Wed Feb 19 08:56:15 +0000 2025,@tukin_dosenASN Cuma dapet gapok 2 8 juta perbulan #IndonesiaGelap https://t.co/aqr78SYeXs
sihanjir,Tue Feb 25 10:29:54 +0000 2025,Lucu aja.. abis #indonesiagelap gk lama pengumuman danantara trus langsung pindah ke kasus korupsi pertamina..seakan semuanya dijadwalin postingannya buat menutupi engagement yg lain :)
choymarkochoy,Fri Feb 21 03:46:34 +0000 2025,Apa yg kita rasakan apabila garuda terluka dalam pelukan seperti tshirt yg dipakai pak @aniesbaswedan #IndonesiaGelap https://t.co/f5DCLNexuy
CutSarina5,Thu Feb 27 02:51:09 +0000 2025, Bangun orang Waras jangan tersesat oleh buzzer bangsat dan narasi sesat agar kalian lupa siapa Mulyono terkorup OCCRP indonesia gelap. Bangun orang waras Methosa Band https://t.co/Npry1YKkmC
Chynthia_K,Thu Feb 20 23:04:05 +0000 2025,. Tanda-tandanya. -Sama Lukisan Takut. -Sama Lagu Takut. -Sama Tulisan ditembok Takut. -PARJO aktif masuk BUMN. -PARCOK aktif Masuk Kelembagaan. -Aparat dijadikan Alat Pukul. Cuma Omon-omon di WarKop aja yg belum dilarang oleh Rezim 'Ndasmu' #IndonesiaGelap https://t.co/m58n98yHK0
Chynthia_K,Sat Feb 22 14:31:45 +0000 2025,. BUKAN MAEN. NIAT BANGET MULYONO BANGUN DINASTI. Pake APBN Lagi buat Amputasi KPK. #IndonesiaGelap https://t.co/vqPKjjxmIe
HisyamMochtar,Mon Feb 24 11:38:43 +0000 2025,Kelihatan sekali TEMASEK dikelola secara profesional. Sedangkan Danantara lihat susunan pengurusnya aja udah bikin ngelus dada. Gimana bisa seperti TEMASEK? #IndonesiaGelap https://t.co/0pohC0Wnsx
abdullll85,Fri Feb 21 13:30:31 +0000 2025,Aksi Mahasiswa Di Patung Kuda Sampai Malam Sayangnya Prabowo Tak mau temui para Pendemo persis Jokowi Bisanya cuma kerahin Polisi PANJANG UMUR PERJUANGAN #IndonesiaGelap #DarkIndonesia #UGDarurat #kamibersamasukatani https://t.co/jEnBvH57Ob
tekarok007,Tue Feb 25 02:03:09 +0000 2025,Benar-benar #IndonesiaGelap. Siang demo Malam dugem? Mau jadi apa bangsa ini dengan kualitas mahasewa seperti ini? benar-benar gelap https://t.co/KcTTfGvvTc
ch_chotimah2,Mon Feb 24 01:24:31 +0000 2025,Kata Mulyono dan cebokernya retreat itu untuk kepentingan rakyat. Giliran ditanya dibagian mananya untuk kepentingan rakyat ceboker ga ada yg bisa jawab. Ndasmu #IndonesiaGelap Retreat menteri Retreat kpl daerah https://t.co/svqlg8fL3r
ch_chotimah2,Mon Feb 24 01:52:18 +0000 2025,Jujur aja unk video yg terakhir anak sy yg kelas 2 SD lebih pintar dari mereka. Indonesia emas? Ndasmu Adanya #IndonesiaGelap https://t.co/2qtjA91Csx
S4N_W1B1,Mon Feb 24 10:20:35 +0000 2025,Ayo Semua Bersuara #IndonesiaGelap Biar Orang2 Pemerintah Yg Arogan Tahu Kalau Hidup di Indonesia Benar2 Susah. #AdiliJokowiHargaMati https://t.co/ELpk4ZC6D9
BebySoSweet,Fri Feb 28 02:43:15 +0000 2025,Ternyata oh ternyata.. Ada bintang yang bersinar di langit koruptor gaess ... #IndonesiaGelap Ga heran mafia migas tak tersentuh...? https://t.co/RZf2Ucy5h4
YLBHI,Mon Feb 24 13:31:38 +0000 2025,Asta Bencana: Memahami #IndonesiaGelap Melalui 8 Masalah Aksi massa #IndonesiaGelap yang terjadi dalam beberapa hari di beberapa tempat jadi tambahan amunisi dan semangat bagi gerakan perlawanan pada ketidakadilan. Kebijakan pemerintah yang tak berpihak pada kesejahteraan https://t.co/t8oP0LkqQb
cobeh2022,Sun Feb 23 08:44:15 +0000 2025,Bagaimana Bisa Saya Akan Percaya Rezim Ini Akan Kembali Benar Kalau Presidennya Malah Meneriakkan Hidup Jokowi !! - Feri Amsari . Indonesia Gelap https://t.co/tgiiqbqEzX .. https://t.co/4Rd6dLoUAW
nu_online,Sat Feb 22 13:13:31 +0000 2025,Aksi Indonesia Gelap Upaya Edukasi Kritis terhadap Kondisi Sosial Politik dan Demokrasi - Utas #NUOnline https://t.co/nFiP5V2tLb
barengwarga,Fri Feb 21 11:44:49 +0000 2025,Press Release: Bareng Warga - Explanation and Demands #IndonesiaGelap #DarkIndonesia https://t.co/PKeKNSdmFA
BiLLRaY2019,Fri Feb 28 14:30:11 +0000 2025,Maklum negara ANTAH BERANTAH selalu rakyat jadi korban. Urusan pagar laut belum selesai muncul... LPG 3Kg menghilang dari pasaran Lalu muncul lagi Pertamax OPLOSAN Omon-omon negara ini ada yg ngurus gak sih? Toloooooong...Ndasmu #IndonesiaGelap https://t.co/C4Ho8BLL6M
CutSarina5,Sat Feb 22 04:27:38 +0000 2025,Ama lagu takut ama lukisan takut takut buku takut karya seni lainnya aduh aduh aduh indonesia gelap coy yg ngak gelap korupsi uang rakyat jancok! https://t.co/WJRiW60vVS
ApriliaLin,Thu Feb 27 04:35:27 +0000 2025,Puan $500.000 Pramono $500.000 Salah satu alasan DPR tolak RUU Sita Aset. Kemana mahasiswa yang kemaren teriak-teriak Indonesia Gelap??? https://t.co/MoNOEBQ59N
kevinpramudya_,Sat Feb 22 04:34:05 +0000 2025,Dapet DM dikatain fotografer bayaran karena ikut aksi #IndonesiaGelap kemarin akwowkwowkwo Yaelah bang saya datang jauh-jauh sendirian dari Semarang kamera hampir rusak karena kehujanan semua itu bukan cuma sekedar dokumentasiin perjuangan teman-teman di jalan tapi juga https://t.co/ip7inVtV94
nctzenhumanity,Fri Feb 21 06:04:55 +0000 2025,Ambulance x @barengwarga Taman Ismail Marzuki #IndonesiaGelap https://t.co/sSy3vFDGga
Mdy_Asmara1701,Fri Feb 21 12:20:41 +0000 2025,Merinding nggak sih?? #IndonesiaGelap https://t.co/c4BRQGhPi7
Mdy_Asmara1701,Fri Feb 21 08:02:55 +0000 2025,Panjang Umur Perjuangan #IndonesiaGelap https://t.co/XBU9PtSipj
kootummy,Fri Feb 21 08:06:58 +0000 2025,#IndonesiaGelap https://t.co/lWi9SnYX3j
KontraS,Fri Feb 21 07:40:38 +0000 2025,Seperti yang sudah banyak pihak prediksi! #IndonesiaGelap https://t.co/24gNX3JPMy
barengwarga,Fri Feb 21 05:38:56 +0000 2025,SIARAN PERS: Bareng Warga - Keterangan dan Tuntutan Aksi #IndonesiaGelap https://t.co/jh3v4e8cnX
kevinpramudya_,Fri Feb 21 07:47:36 +0000 2025,Situasi terkini 14:45 depan patung kuda. #IndonesiaGelap https://t.co/4YnEwFEbU3
KontraS,Fri Feb 21 10:27:41 +0000 2025,Solidaritas antar warga di aksi #IndonesiaGelap https://t.co/VS2NJWQGOW
humaniesproject,Fri Feb 21 06:43:39 +0000 2025,Merapat merapat! Bareng2 kita kawal agenda hari ini #IndonesiaGelap https://t.co/LIBV9cfiiz
elisa_jkt,Fri Feb 21 09:47:25 +0000 2025,#BayarBayarBayar #IndonesiaGelap https://t.co/DJqq3yQMET
yeursputnik,Fri Feb 21 09:55:22 +0000 2025,yuk bareng2 menggulingkan rezim #IndonesiaGelap https://t.co/OpHvQOiGYh
BudiBukanIntel,Fri Feb 21 04:07:25 +0000 2025,Ngobok ngobok LPSE POLRI dapet ginian wkwkwkwkwkwk ajg HP lu kaga aman coyy siap siap kena retas yang aksi saran gua HP pada matiin sinyal di lokasi klo mau upload apa apa ke socmed menjauh dulu matiin verif by phone number #IndonesiaGelap https://t.co/XBe9nVvD66
hrdbacot,Thu Feb 20 18:22:20 +0000 2025,Terimakasih murz @ecommurz sudah menjelaskan #IndonesiaGelap dengan bahasa startup biar dimengerti tech bros or girls disini https://t.co/TGWPZujn9m
barengwarga,Fri Feb 21 06:17:25 +0000 2025,Mobil yang mudah-mudahan tidak perlu digunakan tapi kalau ada warga yang membutuhkan bantuan medis bisa merapat ke mobil ambulance ini atau kontak @nctzenhumanity #IndonesiaGelap https://t.co/X17mJz78wv
logos_id,Fri Feb 21 09:38:52 +0000 2025,Suasana aksi setelah sudah mereda #IndonesiaGelap https://t.co/RcNbDGCUrk
uyoktweet,Fri Feb 21 12:38:54 +0000 2025,Sekedar jejak... Di mana kaki ini berdiri dan berpihak. Jakarta 210225 Anonim juga manusia. #IndonesiaGelap https://t.co/L5eJbPSzZg
PaltiWest2024,Fri Feb 21 12:39:10 +0000 2025,Masih rame Pkl 19.30 #IndonesiaGelap #kamibersamasukatani https://t.co/rgsmGXaYuz
txtbpn,Fri Feb 21 02:18:45 +0000 2025,Akhirnya Balikpapan turun aksi #IndonesiaGelap https://t.co/xj2NEG4lGm
Mdy_Asmara1701,Sat Feb 22 04:46:56 +0000 2025,Momen 2 anggota DPRD Jatim dilempari botol saat aksi #IndonesiaGelap https://t.co/yZrq35huAh
NKRIndonesia79,Wed Feb 26 01:59:25 +0000 2025,@democrazymedia Ini aja udah gelap Pak! Bagaimana dengan Bansos? Dugaan korupsi IKN? PSN? FOOD ESTATE? Timah? Dan dugaan korupsi kakap lainnya ... Jika hukumnya lembek itu gelap Pak! Indonesia Gelap ketika mafia dan koruptor ada yang tak tersentuh hukum karena kedekatan dgn penguasa. https://t.co/5j3Idw8QwU
TOM5helby,Sat Mar 01 01:26:07 +0000 2025,Tuntutan #IndonesiaGelap sudah harus ditambah dengan turunkan harga BBM Karena mahalnya harga BBM di Indonesia akibat korupsi di @pertamina yang kayak gak pernah ada habisnya https://t.co/cQQLcqgRtd
P3JU4N90P05iSi,Sun Feb 23 07:18:13 +0000 2025,BADRU BOCAH SPECIAL ASLI MENTENG SALAH SATU ALUMNI DUA SATU DUA YANG IKUT MERAMAIKAN AKSI INDONESIA GELAP KEMARIN #PrabowoMuridPatuhJokowi #PrabowoMuridPatuhJokowi https://t.co/DwpKW7qTWG
ch_chotimah2,Fri Feb 21 01:18:15 +0000 2025,Kemarin lukisan diturunkan dari pameran hari ini lagu dicabut dari peredaran. Ga adil rasanya jika lukisan kita bantu viral kan sedangkan lagunya tidak. Bayar bayar bayar #kamibersamasukatani #IndonesiaGelap https://t.co/w884UaOpT8
Piyusaja2,Sat Feb 22 01:28:09 +0000 2025,TRIO INDONESIA GELAP https://t.co/yVzq0noiV3
eunsangsenpai,Fri Feb 21 01:05:29 +0000 2025,Polisi pembunuh karya #IndonesiaGelap #ArtistBersuara #kamibersamasukatani https://t.co/ouHxqsXgSI
PngAdilnR4kyt,Sat Feb 22 10:29:44 +0000 2025,MASSA TEMBAKKAN PETASAN KE ARAH POLISI... AKSI UNJUK RASA INDONESIA GELAP DI PATUNG KUDA RICUH....‼️ #JokowiLuhutMusuhRakyat #JokowiLuhutMusuhRakyat 🆘🆗 https://t.co/6jYnBgZYiR
kenhans03,Sat Feb 22 15:36:29 +0000 2025,Salah satu fungsi seni adalah kritik sosial. #IndonesiaGelap https://t.co/cfneACkvV8
Boediantar4,Sat Feb 22 01:13:00 +0000 2025,9 TUNTUTAN MAHASISWA KOK NGGA ADA #AdiliJokowi Biang #IndonesiaGelap https://t.co/ZdN8eR8FmX
siomayayamjamur,Sun Feb 23 00:09:19 +0000 2025,facist racist shitty government blatant corruption poverty rate is off the roof anti intellectualism people dying. the real representation of indonesia. #IndonesiaGelap https://t.co/lOCaxnGzJU
barengwarga,Fri Feb 21 11:55:59 +0000 2025,Menyalalah setiap individu yang melawan menyalalah sampai kegelapan habis tak bersisa sampai tak bersisa. #IndonesiaGelap https://t.co/PQMgHqMkfH
buzlight,Fri Feb 21 08:30:26 +0000 2025,hari ini turun ke aksi menemani teman disabilitas. mari jadikan aksi ini sebuah ruang yg aman utk semua kalangan. #IndonesiaGelap @barengwarga @BudiBukanIntel https://t.co/ImQOuuT2pK
Boediantar4,Fri Feb 28 03:33:06 +0000 2025,*HIDUP JOKOWIIIIII... * *RONTOK SUDAH INDONESIA...* *#INDONESIAGELAP* *OTAK MANA OTAK..* *OK GAS.. OK GAS.. NDASMU..* *OK GAS.. OK GAS.. NDASMU..* *OK GAS.. OK GAS.. NDASMU..* https://t.co/6JRSLvf6VQ
AthifYahya,Sun Feb 23 14:08:05 +0000 2025,Siapa bilang indonesia gelap Indonesia terang benderang. Inspirasi lirik untuk: Prabowo - Bersuka ria https://t.co/HjmVvE1M49
V3g3L,Sat Mar 01 00:59:50 +0000 2025,Pabrik alat musik yamaha yg terancam tutup dan demo karyawan yamahayakin gak ada itu #IndonesiaGelap ? https://t.co/KPXN0YG3jN
humaspoldajbr,Sat Mar 01 01:07:20 +0000 2025,[HOAKS] Pembagian Uang ke Mahasiswa Demonstran Indonesia Gelap Beredar sebuah unggahan di media sosial Facebook dan TikTok yang mengeklaim pembagian uang ke mahasiswa aksi Indonesia Gelap pada Februari 2025. Unggahan tersebut memperlihatkan mahasiswa beralmamater kuning dan https://t.co/w6Wurp5f0B
__PASMANTAP,Fri Feb 21 12:30:43 +0000 2025,Oi.. oi.. oi... Parcok ama lirik lagu aja meradang. Komunitas PUNK terpaksa turun gunung. Ayo semangat mana suaranya PUNK yg lain nih mumpung masih ada panggung nih. gas kan.! #IndonesiaGelap https://t.co/eyabkpUm7i
NalarPolitik_,Fri Feb 21 02:14:47 +0000 2025,Indonesia Gelap karena kemiskinan bukan lagi disebabkan oleh ekonomi melainkan hukum dan peraturan yang tidak baik yang memihak kepada oligarki!!! Lawan!!! ==== #IndonesiaGelap #KaburAjaDulu #kamibersamasukatani Paha Jokowi opung Hades Hasto Konsisten rano karno https://t.co/yx0JPJ27oO
neVerAl0nely,Fri Feb 21 13:09:33 +0000 2025,Massa aksi INDONESIA GELAP PATUNG KUDA JAKARTA MEMBLOKADE JALAN SEKITARAN PATUNG KUDA JUMAT 21.02.25 https://t.co/RIYYqrVT5y
ch_chotimah2,Sat Feb 22 23:57:16 +0000 2025,Ade cantik ini lebih pintar dari ceboker Mulyono. #IndonesiaGelap Krn orang2 bodoh seperti mereka. Dan semoga Ade ini ga dikatain kaum sakit hati kalah pilpres anak Abah kaum lobet dll. Krn dari generasi cerdas seperti dia akan lahir pemimpin cerdas. https://t.co/DJfeKDimTu
EVENISTRA,Sat Feb 22 01:11:02 +0000 2025,versi bahasa indonesianya boy #IndonesiaGelap #DarkIndonesia https://t.co/hxleW6tAZ8
AbrSamad,Sun Feb 23 08:14:12 +0000 2025,https://t.co/OptJT6kVBE Feri Amsari: Indonesia Gelap. Adili Jokowi &amp; keluarganya. Penghematan vs investasi Danantara. Selengkapnya di youtube Abraham Samad SPEAK UP Jangan lupa subscribe comment like &amp; share! https://t.co/o1cROoRguE
NalarPolitik_,Fri Feb 21 04:08:37 +0000 2025,#KaburAjaDulu #IndonesiaGelap #kamibersamasukatani #KamiBersamaHasto https://t.co/NCa2tMxgfi
Jelli_cent,Fri Feb 21 07:57:58 +0000 2025,Konon ktnya mahasewa dibayar @PDI_Perjuangan Nyatanya Pak Hasto ditangkap msh demo.. Hei dodol mreka demo ga bela2in PDIP/ kadernya tp belain rakyat! Kelen jg yg akan menikmati klo berhasil. Long March aksi #IndonesiaGelap menuju Patung Kuda hr ini. https://t.co/rntiz9ofq5
AbrSamad,Tue Feb 25 12:20:59 +0000 2025,https://t.co/rZeoprockd Yanuar: Jokowi penyebab Indonesia gelap. Indonesia akan seperti Bangladesh. Danantara bagi-bagi Oligarki &amp; Pemerintah. Saksikan selengkapnya di youtube Abraham Samad SPEAK UP Jangan lupa subscribe comment like &amp; share! https://t.co/s5k97w752T
liaasister,Thu Feb 20 01:50:24 +0000 2025,#IndonesiaGelap sudah menjadi berita di luar negri . Pemerintahan sekarang tidak bisa menutup nutupi lagi situasi bernegara yang sudah carut marut di negri ini . Karena memang Indonesia sedang tidak baik baik saja .. Berita nya pun menggema sampai jauh . Semakin fikir fikir https://t.co/r2J7xLD00A
HisyamMochtar,Tue Feb 25 11:36:48 +0000 2025,Pertamina yang nyaris tanpa kompetitor aja korupsinya gila2an. Gimana dengan Danantara yang tak tersentuh auditor? #IndonesiaGelap https://t.co/ZshUg2JGAF
